Temps;Mouvement X
0;0,0756537098849459
0,0336134;0,078625347306394
0,0672268;0,0801111660171181
0,1008402;0,0815969847278422
0,1344536;0,0845686221492903
0,168067;0,0890260782814625
0,2016804;0,0905118969921867
0,2352938;0,0964551718350829
0,2689072;0,099426809256531
0,3025206;0,100912627967255
0,336134;0,103884265388703
0,3697474;0,108341721520875
0,4033608;0,1098275402316
0,4369742;0,112799177653048
0,4705876;0,115770815074496
0,504201;0,11725663378522
0,5378144;0,120228271206668
0,5714278;0,12468572733884
0,6050412;0,127657364760288
0,6386546;0,129143183471013
0,672268;0,132114820892461
0,7058814;0,136572277024633
0,7394948;0,139543914446081
0,7731082;0,144001370578253
0,8067216;0,145487189288977
0,840335;0,148458826710426
0,8739484;0,14994464542115
0,9075618;0,152916282842598
0,9411752;0,155887920264046
0,9747886;0,158859557685494
1,008402;0,160345376396218
1,0420154;0,163317013817666
1,0756288;0,16480283252839
1,1092422;0,166288651239115
1,1428556;0,169260288660563
1,176469;0,172231926082011
1,2100824;0,173717744792735
1,2436958;0,176689382214183
1,2773092;0,178175200924907
1,3109226;0,181146838346355
1,344536;0,185604294478528
1,3781494;0,187090113189252
1,4117628;0,1900617506107
1,4453762;0,194519206742872
1,4789896;0,194519206742872
1,512603;0,19749084416432
1,5462164;0,201948300296492
1,5798298;0,204919937717941
1,6134432;0,206405756428665
1,6470566;0,210863212560837
1,68067;0,213834849982285
1,7142834;0,215320668693009
1,7478968;0,218292306114457
1,7815102;0,222749762246629
1,8151236;0,227207218378802
1,848737;0,227207218378802
1,8823504;0,233150493221698
1,9159638;0,236122130643146
1,9495772;0,239093768064594
1,9831906;0,242065405486042
2,016804;0,243551224196766
2,0504174;0,246522861618215
2,0840308;0,248008680328939
2,1176442;0,249494499039663
2,1512576;0,250980317750387
2,184871;0,253951955171835
2,2184844;0,255437773882559
2,2520978;0,258409411304007
2,2857112;0,262866867436179
2,3193246;0,265838504857628
2,352938;0,268810142279076
2,3865514;0,2702959609898
2,4201648;0,273267598411248
2,4537782;0,276239235832696
2,4873916;0,27772505454342
2,521005;0,280696691964868
2,5546184;0,282182510675592
2,5882318;0,285154148097041
2,6218452;0,288125785518489
2,6554586;0,292583241650661
2,689072;0,295554879072109
2,7226854;0,297040697782833
2,7562988;0,298526516493557
2,7899122;0,301498153915005
2,8235256;0,304469791336454
2,857139;0,308927247468626
2,8907524;0,31041306617935
2,9243658;0,311898884890074
2,9579792;0,314870522311522
2,9915926;0,31784215973297
3,025206;0,322299615865142
3,0588194;0,325271253286591
3,0924328;0,328242890708039
3,1260462;0,331214528129487
3,1596596;0,332700346840211
3,193273;0,334186165550935
3,2268864;0,335671984261659
3,2604998;0,337157802972383
3,2941132;0,340129440393831
3,3277266;0,341615259104555
3,36134;0,344586896526004
3,3949534;0,353501808790348
3,4285668;0,35795926492252
3,4621802;0,362416721054692
3,4957936;0,363902539765417
3,529407;0,366874177186865
3,5630204;0,369845814608313
3,5966338;0,374303270740485
3,6302472;0,378760726872657
3,6638606;0,381732364294105
3,697474;0,384704001715554
3,7310874;0,387675639137002
3,7647008;0,389161457847726
3,7983142;0,392133095269174
3,8319276;0,393618913979898
3,865541;0,396590551401346
3,8991544;0,399562188822794
3,9327678;0,402533826244243
3,9663812;0,404019644954967
3,9999946;0,405505463665691
4,033608;0,409962919797863
4,0672214;0,412934557219311
4,1008348;0,415906194640759
4,1344482;0,417392013351483
4,1680616;0,421849469483655
4,201675;0,42333528819438
4,2352884;0,427792744326552
4,2689018;0,427792744326552
4,3025152;0,429278563037276
4,3361286;0,435221837880172
4,369742;0,441165112723069
4,4033554;0,442650931433793
4,4369688;0,447108387565965
4,4705822;0,448594206276689
4,5041956;0,451565843698137
4,537809;0,453051662408861
4,5714224;0,447108387565965
4,6050358;0,441165112723069
4,6386492;0,439679294012344
4,6722626;0,433736019169448
4,705876;0,430764381748
4,7394894;0,427792744326552
4,7731028;0,426306925615828
4,8067162;0,42333528819438
4,8403296;0,420363650772932
4,873943;0,417392013351483
4,9075564;0,415906194640759
4,9411698;0,412934557219311
4,9747832;0,409962919797863
5,0083966;0,405505463665691
5,04201;0,404019644954967
5,0756234;0,402533826244243
5,1092368;0,39807637011207
5,1428502;0,395104732690622
5,1764636;0,39064727655845
5,210077;0,386189820426278
5,2436904;0,38321818300483
5,2773038;0,378760726872657
5,3109172;0,374303270740485
5,3445306;0,371331633319037
5,378144;0,368359995897589
5,4117574;0,363902539765417
5,4453708;0,360930902343968
5,4789842;0,359445083633244
5,5125976;0,356473446211796
5,546211;0,353501808790348
5,5798244;0,352015990079624
5,6134378;0,349044352658176
5,6470512;0,344586896526004
5,6806646;0,343101077815279
5,714278;0,338643621683107
5,7478914;0,337157802972383
5,7815048;0,334186165550935
5,8151182;0,331214528129487
5,8487316;0,328242890708039
5,882345;0,323785434575867
5,9159584;0,322299615865142
5,9495718;0,322299615865142
5,9831852;0,322299615865142
6,0167986;0,325271253286591
6,050412;0,326757071997315
6,0840254;0,326757071997315
6,1176388;0,326757071997315
6,1512522;0,325271253286591
6,1848656;0,323785434575867
6,218479;0,326757071997315
6,2520924;0,326757071997315
6,2857058;0,329728709418763
6,3193192;0,331214528129487
6,3529326;0,334186165550935
6,386546;0,335671984261659
6,4201594;0,338643621683107
6,4537728;0,346072715236728
6,4873862;0,347558533947452
6,5209996;0,3505301713689
6,554613;0,354987627501072
6,5882264;0,359445083633244
6,6218398;0,360930902343968
6,6554532;0,363902539765417
6,6890666;0,366874177186865
6,72268;0,369845814608313
6,7562934;0,375789089451209
6,7899068;0,380246545583381
6,8235202;0,380246545583381
6,8571336;0,38321818300483
6,890747;0,386189820426278
6,9243604;0,389161457847726
6,9579738;0,393618913979898
6,9915872;0,395104732690622
7,0252006;0,39807637011207
7,058814;0,404019644954967
7,0924274;0,406991282376415
7,1260408;0,411448738508587
7,1596542;0,412934557219311
7,1932676;0,420363650772932
7,226881;0,424821106905104
7,2604944;0,426306925615828
7,2941078;0,429278563037276
7,3277212;0,433736019169448
7,3613346;0,435221837880172
7,394948;0,436707656590896
7,4285614;0,436707656590896
7,4621748;0,43819347530162
7,4957882;0,439679294012344
7,5294016;0,441165112723069
7,563015;0,442650931433793
7,5966284;0,447108387565965
7,6302418;0,448594206276689
7,6638552;0,450080024987413
7,6974686;0,453051662408861
7,731082;0,453051662408861
7,7646954;0,454537481119585
7,7983088;0,456023299830309
7,8319222;0,460480755962481
