Temps;Mouvement X
0;0,308907093809584
NAN;NAN
NAN;NAN
NAN;NAN
0,1344536;0,300601434136977
0,168067;0,293680051076471
0,2016804;0,286758668015966
0,2352938;0,275684455119157
0,2689072;0,270147348670752
0,3025206;0,263225965610247
0,336134;0,257688859161842
0,3697474;0,249383199489235
0,4033608;0,243846093040831
0,4369742;0,239693263204527
0,4705876;0,235540433368224
0,504201;0,231387603531921
0,5378144;0,227234773695617
0,5714278;0,227234773695617
0,6050412;0,223081943859314
0,6386546;0,21892911402301
0,672268;0,213392007574606
0,7058814;0,212007730962505
0,7394948;0,207854901126201
0,7731082;0,210623454350404
0,8067216;0,210623454350404
0,840335;0,213392007574606
0,8739484;0,212007730962505
0,9075618;0,213392007574606
0,9411752;0,216160560798808
0,9747886;0,220313390635112
1,008402;0,221697667247213
1,0420154;0,221697667247213
1,0756288;0,225850497083516
1,1092422;0,227234773695617
1,1428556;0,231387603531921
1,176469;0,231387603531921
1,2100824;0,234156156756123
1,2436958;0,239693263204527
1,2773092;0,24246181642873
1,3109226;0,246614646265033
1,344536;0,250767476101336
1,3781494;0,25492030593764
1,4117628;0,256304582549741
1,4453762;0,259073135773943
1,4789896;0,263225965610247
1,512603;0,265994518834449
1,5462164;0,26737879544655
1,5798298;0,26737879544655
1,6134432;0,270147348670752
1,6470566;0,270147348670752
1,68067;0,271531625282853
1,7142834;0,271531625282853
1,7478968;0,271531625282853
1,7815102;0,268763072058651
1,8151236;0,268763072058651
1,848737;0,265994518834449
1,8823504;0,263225965610247
1,9159638;0,260457412386044
1,9495772;0,260457412386044
1,9831906;0,260457412386044
2,016804;0,260457412386044
2,0504174;0,261841688998145
2,0840308;0,261841688998145
2,1176442;0,263225965610247
2,1512576;0,263225965610247
2,184871;0,265994518834449
2,2184844;0,270147348670752
2,2520978;0,277068731731258
2,2857112;0,282605838179662
2,3193246;0,285374391403865
2,352938;0,288142944628067
2,3865514;0,297832880912775
2,4201648;0,299217157524876
2,4537782;0,307522817197483
2,4873916;0,311675647033786
2,521005;0,315828476870089
2,5546184;0,319981306706393
2,5882318;0,325518413154797
2,6218452;0,325518413154797
2,6554586;0,329671242991101
2,689072;0,332439796215303
2,7226854;0,333824072827404
2,7562988;0,337976902663708
2,7899122;0,339361179275809
2,8235256;0,342129732500011
2,857139;0,339361179275809
2,8907524;0,346282562336314
2,9243658;0,347666838948415
2,9579792;0,350435392172618
2,9915926;0,35320394539682
3,025206;0,355972498621022
3,0588194;0,360125328457326
3,0924328;0,36566243490573
3,1260462;0,369815264742033
3,1596596;0,371199541354135
3,193273;0,373968094578337
3,2268864;0,375352371190438
3,2604998;0,379505201026741
3,2941132;0,382273754250944
3,3277266;0,385042307475146
3,36134;0,389195137311449
3,3949534;0,39057941392355
3,4285668;0,393347967147753
3,4621802;0,396116520371955
3,4957936;0,397500796984056
3,529407;0,403037903432461
3,5630204;0,405806456656663
3,5966338;0,408575009880865
3,6302472;0,409959286492966
3,6638606;0,411343563105067
3,697474;0,41411211632927
3,7310874;0,415496392941371
3,7647008;0,418264946165573
3,7983142;0,421033499389775
3,8319276;0,423802052613977
3,865541;0,42657060583818
3,8991544;0,429339159062382
3,9327678;0,430723435674483
3,9663812;0,432107712286584
3,9999946;0,436260542122888
4,033608;0,43902909534709
4,0672214;0,440413371959191
4,1008348;0,440413371959191
